::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Old Since 2-13-25\CURSOR STUFF	1739856283321
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Old Since 2-13-25\CURSOR STUFF\capitaine_cursors_by_krourke - 1	1739856281702
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Old Since 2-13-25\CURSOR STUFF\capitaine_cursors_by_krourke - 1\capitaine_cursors_by_krourke	1739855769274
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Old Since 2-13-25\CURSOR STUFF\Colloid_Dark_Cursor_Pack	1739855741892
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{0DDD015D-B06C-45D5-8C4C-F59713854639}\Roblox	1739679750407
C:\Program Files\WindowsApps	1739584552548
about:remember	1739584524242
::{031E4825-7B94-4DC3-B131-E946B44C8DD5}\{A990AE9F-A03B-4E80-94BC-9912D7504104}\::{3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA}	1739584398282
C:\Program Files\Notepad++	1739582998666
C:\Program Files\IM-Magic	1739582990497
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Local\Microsoft	1739571018907
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\LocalLow\Microsoft\Windows	1739570967347
::{031E4825-7B94-4DC3-B131-E946B44C8DD5}\{A990AE9F-A03B-4E80-94BC-9912D7504104}\::{3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA}\Wallpaper\Windows	1739570966815
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\LocalLow\Microsoft	1739570937604
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Roaming	1739570890318
C:\Program Files\WindowsApps\DeletedAllUserPackages	1739534507157
C:\Program Files\WindowsApps\Deleted	1739534501043
C:\Program Files\WindowsApps\2203VeselinKaraganev.FancyWM_2.14.0.0_neutral_~_9x2ndwrcmyd2c	1739534476947
C:\Program Files\WindowsApps\2203VeselinKaraganev.FancyWM_2.14.0.0_neutral_~_9x2ndwrcmyd2c\AppxMetadata	1739534475068
C:\Program Files\WindowsApps\2203VeselinKaraganev.FancyWM_2.14.0.0_x64__9x2ndwrcmyd2c	1739534459781
C:\Program Files\WindowsApps\2203VeselinKaraganev.FancyWM_2.14.0.0_x64__9x2ndwrcmyd2c\AppxMetadata	1739534457950
C:\Program Files\WindowsApps\2203VeselinKaraganev.FancyWM_2.14.0.0_x64__9x2ndwrcmyd2c\FancyWM	1739534427263
C:\Program Files\WindowsApps\2203VeselinKaraganev.FancyWM_2.14.0.0_x64__9x2ndwrcmyd2c\Images	1739534416997
C:\Program Files\WindowsApps\2845PeroSoftware.FreelyWallpaper_1.0.11.0_x64__swvc1efjmfn5c	1739534369754
C:\Program Files\WindowsApps\55888ChristopheLavalle.DynamicTheme_1.7.102.0_x64__jdggxwd41xcr0	1739534301475
C:\Windows\Downloaded Program Files	1739534015509
C:\ProgramData	1739533895056
C:\Users\Eino\Documents\QTTabBar	1739473176411
C:\Judes Stuff	1739473108783
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\RepairKit-1.2.8	1739472925078
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\RepairKit-1.2.8\config	1739472923752
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\MajorGeeks Windows Tweaks	1739472778143
E:\Ditto-Backup	1739472777517
::{031E4825-7B94-4DC3-B131-E946B44C8DD5}\{A990AE9F-A03B-4E80-94BC-9912D7504104}\::{3ADD1653-EB32-4CB0-BBD7-DFA0ABB5ACCA}\Wallpaper\Theme2	1739317610203
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\shexview-x64	1739278662831
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\Sophia_Script_for_Windows_10_LTSC_2021_v5.20.3	1739278654650
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\TweakPowerX64	1739278647112
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\wintoolspro	1739278582528
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\windowsmanager_portable	1739278567333
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\TweakUIX	1739277381955
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tweaking\TweakUIX\tweaks	1739277375172
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}	1739276576546
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{4C5C32FF-BB9D-43B0-B5B4-2D72E54EAAA4}\metro exodus\292733975847239680	1739276158849
::{679F85CB-0220-4080-B29B-5540CC05AAB6}	1739231876790
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{4C5C32FF-BB9D-43B0-B5B4-2D72E54EAAA4}\metro exodus	1739122169027
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{4C5C32FF-BB9D-43B0-B5B4-2D72E54EAAA4}	1739122165697
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{0DDD015D-B06C-45D5-8C4C-F59713854639}\Criterion Games	1739122153023
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{0DDD015D-B06C-45D5-8C4C-F59713854639}\Bing Images	1739122145631
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{0DDD015D-B06C-45D5-8C4C-F59713854639}\Screenshots	1739122134456
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{0DDD015D-B06C-45D5-8C4C-F59713854639}\smplayer_screenshots	1739122126974
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{0DDD015D-B06C-45D5-8C4C-F59713854639}\Timeline	1739122120031
E:\Excess Filez\searchmyfiles	1739122039264
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\New folder	1738910849855
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{D3162B92-9365-467A-956B-92703ACA08AF}\QTTabBar	1738823304129
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\THEME STUFF	1738710325520
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Local\Nilesoft Shell	1738708302593
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Local\Nilesoft Shell\imports	1738708297909
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Local	1738705676298
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Local\Programs	1738705501921
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Local\Nilesoft Shell\nppBackup	1738704699275
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\nppBackup	1738704698763
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Local\Nilesoft Shell\themes	1738704689424
E:\Excess Filez	1738702149791
C:\Tablacus\addons	1738702090029
C:\Tablacus\addons\2025-02-04	1738702076375
C:\Tablacus	1738701970587
C:\Tablacus\config	1738701967398
C:\Tablacus\tcplugins	1738701955029
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\TE-commons-naming-main	1738701926506
E:\Jude's Stuff\Games	1738701078909
E:\Jude's Stuff\Games\Bloons.TD.5.v3.6	1738701074607
C:\Tablacus\lib	1738700497593
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\My Stuff\.obsidian	1738692950353
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\AoESearchArchive\.obsidian	1738692949827
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\AoESearchArchive\.obsidian\plugins	1738692927363
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\AoESearchArchive	1738692919959
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}	1738692912010
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\My Stuff	1738692884719
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\My Stuff\obsidian-border-main	1738692842889
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\My Stuff\obsidian-border-main\presets	1738692839388
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\My Stuff\obsidian-border-main\presets\Archived	1738692785829
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\My Stuff\obsidian-border-main\img	1738692734926
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\My Stuff\.obsidian\plugins	1738691068907
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\DiscordChatArchives\.obsidian\plugins	1738690866436
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\DiscordChatArchives\.obsidian	1738690861746
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{F42EE2D3-909F-4907-8871-4C22FC0BF756}\DiscordChatArchives	1738690857031
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\shelter_mv3_inj-1.3 - 2	1738679947079
C:\Judes Stuff\Newfolder	1738679631811
C:\Judes Stuff\Judes dev stuff	1738675379217
C:\Program Files\BCUninstaller	1738675354108
C:\Program Files\7-Zip	1738675188722
C:\Program Files\Ditto	1738674605080
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Roaming\BetterDiscord\themes	1738674125038
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{F86FA3AB-70D2-4FC7-9C99-FCBF05467F3A}\Captures	1738674123793
E:	1738673948621
New folder	1738666054415
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\tcplugins\wcx_TotalObserver_1.2.0	1738664508179
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\tcplugins	1738664463981
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011	1738664458413
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\addons	1738664068110
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\addons\hidetitlebar	1738661098997
C:\Users\Eino\Downloads\addleds.exe	1738380983917
C:\Users\Eino\Downloads\easyinvert.exe	1738380815287
C:\Users\Eino\Downloads\windowinvert.exe	1738379863089
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\tcplugins\Enter folder name	1738377382841
C:\Judes Stuff\TcPlugins\wcx_aes_04032013	1738345567168
C:\Judes Stuff\TcPlugins	1738345566695
C:\Judes Stuff\New folder	1738345443259
C:\Judes Stuff\New folder\wcx_aes_04032013	1738345433768
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\backup	1738344242152
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\source	1738344196623
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\ZIP	1738344094034
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\ec_menu	1738344066520
D:\	1738343873128
D:\Amey	1738343869096
D:\CamScannah	1738343758356
C:\Program Files\Nilesoft Shell	1738342817344
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\AppData\Local\Everything	1738342501688
es:snippet	1738342074368
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\layout	1738337319188
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\AppData\LocalLow	1738261433510
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\TABLACUS RELATED	1738261318793
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\ec_menu\EcMenu_v1.6	1738258860179
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\OneCommander\Resources\FolderIcons	1738256183577
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\OneCommander\Resources	1738256172741
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\OneCommander	1738256162849
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\New folder (4)\Phosphor	1738256061831
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\New folder (4)	1738256049980
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\New folder (5)	1738256039611
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\script	1738255955126
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\addons\2025-01-30	1738255860560
::{7D1CEAAE-3680-4093-BF63-A7BBF9B85FE5}	1738244340789
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\DISCORD RELATED	1738110280096
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\Roaming\BetterDiscord	1738110235582
::{4849EFF0-3B19-45BB-B3B8-249420A13C33}\LocalLow	1738110121599
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\bdbrowser-extension-1.10.2.20240619 - 1	1738107647781
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}	1738104127292
::{7D1CEAAE-3680-4093-BF63-A7BBF9B85FE5}\Nilesoft Shell	1738102227694
Example folder	1738101777858
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\Example folder	1738101777352
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{F86FA3AB-70D2-4FC7-9C99-FCBF05467F3A}	1738096579038
::{7D1CEAAE-3680-4093-BF63-A7BBF9B85FE5}\Nilesoft Shell\imports	1738095979618
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D83EE9B-2244-4E70-B1F5-5393042AF1E4}\ContextMenuManager	1738083646983
C:\Users\Eino\Downloads\winaerotweaker - 1	1738082642905
C:\Users\Eino\Downloads\FixWin10\FixWin10.2.2	1738082640608
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\AppData\Local\Microsoft\PowerToys\NewPlus\Templates\Example folder	1738082638809
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff	1738060767930
C:\ProgramData\Microsoft\Windows\Start Menu\Programs\ExplorerPatcher	1738054927247
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{3DFDF296-DBEC-4FB4-81D1-6A3438BCF4DE}	1737809422081
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}	1737809421714
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{F86FA3AB-70D2-4FC7-9C99-FCBF05467F3A}\Roblox	1737808995093
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{D3162B92-9365-467A-956B-92703ACA08AF}	1737808789486
C:\Program Files (x86)\RivaTuner Statistics Server	1737807690058
C:\Users\Eino\Downloads\Colloid_Light_Cursor_Pack	1737682482732
C:\Users\Eino\Downloads\Colloid_Dark_Cursor_Pack	1737682480486
C:\Users\Eino\dorion\extensions\BDextension\assets\chrome	1737682479160
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\DIM v4 - TechnoBlue	1737634149296
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\DIM v4 - TechnoBlue\DIM v4 [TB] Bonus Cursors	1737627211565
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\DIM v4 - TechnoBlue\DIM v4 [TB] Bonus Cursors\Statics	1737627207911
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Desktop Warbird	1737627155246
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\delphic_x_2004_by_devillnside	1737627147783
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Deepin Cursors	1737627141884
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Deepin Cursors\Deepin	1737627125153
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Deepin Cursors\Deepin Small	1737627102597
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Das_Cursor_Pack	1737627089836
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Das_Cursor_Pack\Das Blue	1737627005550
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Das_Cursor_Pack\Das Black	1737626991442
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Darkbolt Mod Cursors	1737626984025
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Darkbolt Mod Cursors\Darkbolt Mod	1737626963053
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Conspiracy	1737626939726
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\carbon_ex_for_windows_10_1903_by_devillnside	1737626929103
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Breeze Contrast Cursors	1737626898119
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Blue Light	1737626836995
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\AEON	1737626829188
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Alkano Color Cursors	1737626826786
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Alkano Color Cursors\Alkano Blue	1737626824428
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\Themes&Stuff\Breeze Contrast Cursors\Breeze Contrast	1737626815035
search-ms:crumb=label&crumb=location:This%20PC	1737615720993
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\capitaine_cursors_by_krourke	1737609467527
C:\Users\Eino\AppData\Local\UXThemePatcher	1737608113722
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\icons2\general	1737595144783
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\icons2	1737579219080
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\icons2\browser	1737579212869
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\Tablacus\te241011\icons2\misc	1737579196457
C:\Users\Eino\Tablacus\te241011	1737577273081
C:\Users\Eino\Downloads\explorer_build18298	1737576978642
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{31C0DD25-9439-4F12-BF41-7FF4EDA38722}	1737555085725
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\.vscode	1737555084307
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\{7D1D3A04-DEBB-4115-95CF-2F29DA2920DA}	1737555081567
::{ED7BA470-8E54-465E-825C-99712043E01C}	1737554845367
C:\Judes Stuff\CE 6.4	1737552993601
C:\Judes Stuff\CE 6.4\New folder	1737552991813
C:\Judes Stuff\CE 6.4\languages	1737552916366
::{59031A47-3F72-44A7-89C5-5595FE6B30EE}\AppData\Local\Discord	1737549304526
C:\Judes Stuff\Judes dev stuff\htdocs	1737538627564
C:\Windows\Fonts	1737484006341
C:\Windows	1737483961647
C:\Users\Eino\Downloads\bdbrowser-extension-1.10.2.20240619 - 1	1737455613387
C:\Users\Eino\Tablacus\te241011\addons\webview2	1737434930811
C:\Users\Eino\Tablacus\te241011\addons	1737434920363
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\.JS	1737430484671
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{0DB7E03F-FC29-4DC6-9020-FF41B59E513A}	1737400615019
::{031E4825-7B94-4DC3-B131-E946B44C8DD5}	1737398584618
C:\Users\Eino\Tablacus	1737395281860
C:\Users	1737395276398
C:\PerfLogs	1737390804934
about:newtab	1737390422529
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\FolderPainter	1737388658240
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\FolderPainter\Icons\Pack_04	1737387922586
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\FolderPainter\Icons\Customize_Icons	1737387889242
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\FolderPainter\Icons	1737387027312
::{031E4825-7B94-4DC3-B131-E946B44C8DD5}\{A990AE9F-A03B-4E80-94BC-9912D7504104}\nppBackup	1737383356982
C:\Users\Eino\Tablacus\te241011\layout	1737376616837
::{031E4825-7B94-4DC3-B131-E946B44C8DD5}\AppData.library-ms\AppData\Roaming	1737376523562
::{031E4825-7B94-4DC3-B131-E946B44C8DD5}\AppData.library-ms\AppData	1737376520430
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}\Other Programs	1737376364550
C:\Users\Eino\Tablacus\te241011\icons	1737376046685
C:\Users\Eino\Tablacus\te241011\icons\misc	1737376015772
C:\Users\Eino\Tablacus\te241011\icons\shell32	1737375777192
C:\Users\Eino\Tablacus\te241011\icons\general	1737375741578
C:\Users\Eino\Tablacus\te241011\icons\browser	1737375709758
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{374DE290-123F-4565-9164-39C4925E467B}	1737356060216
::{679F85CB-0220-4080-B29B-5540CC05AAB6}\::{374DE290-123F-4565-9164-39C4925E467B}	1737331451615
D:\Mod Upload Folder\stranded_mod_collection	1737243218572
D:\Mod Upload Folder	1737242938329
D:\New folder (3)	1737242907619
C:\Program Files\AllenExplorer	1737242754516
::{679F85CB-0220-4080-B29B-5540CC05AAB6}\::{B4BFCC3A-DB2C-424C-B029-7FE99A87C641}	1737242711926
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\CRAIG	1737242363018
::{20D04FE0-3AEA-1069-A2D8-08002B30309D}\::{088E3905-0323-4B02-9826-5D99428E115F}\AllenExplorer	1737231632704
E:\Docs	1737230109140
::{018D5C66-4533-4307-9B53-224DE2ED1FE6}	1737220885314
